n,scheme,trial,latency_us
896,hybrid,2776,494
896,hash_only,2776,1
896,lattice_only,2776,448
896,hybrid,2777,510
896,hash_only,2777,2
896,lattice_only,2777,455
896,hybrid,2778,515
896,hash_only,2778,2
896,lattice_only,2778,469
896,hybrid,2779,503
896,hash_only,2779,2
896,lattice_only,2779,526
896,hybrid,2780,543
896,hash_only,2780,1
896,lattice_only,2780,481
896,hybrid,2781,515
896,hash_only,2781,2
896,lattice_only,2781,519
896,hybrid,2782,529
896,hash_only,2782,2
896,lattice_only,2782,459
896,hybrid,2783,501
896,hash_only,2783,2
896,lattice_only,2783,589
896,hybrid,2784,498
896,hash_only,2784,2
896,lattice_only,2784,497
896,hybrid,2785,484
896,hash_only,2785,1
896,lattice_only,2785,484
896,hybrid,2786,532
896,hash_only,2786,2
896,lattice_only,2786,468
896,hybrid,2787,520
896,hash_only,2787,1
896,lattice_only,2787,499
896,hybrid,2788,500
896,hash_only,2788,1
896,lattice_only,2788,499
896,hybrid,2789,478
896,hash_only,2789,2
896,lattice_only,2789,431
896,hybrid,2790,476
896,hash_only,2790,1
896,lattice_only,2790,479
896,hybrid,2791,537
896,hash_only,2791,1
896,lattice_only,2791,464
896,hybrid,2792,484
896,hash_only,2792,2
896,lattice_only,2792,462
896,hybrid,2793,470
896,hash_only,2793,1
896,lattice_only,2793,513
896,hybrid,2794,482
896,hash_only,2794,1
896,lattice_only,2794,469
896,hybrid,2795,532
896,hash_only,2795,2
896,lattice_only,2795,494
896,hybrid,2796,478
896,hash_only,2796,1
896,lattice_only,2796,482
896,hybrid,2797,477
896,hash_only,2797,1
896,lattice_only,2797,482
896,hybrid,2798,488
896,hash_only,2798,1
896,lattice_only,2798,485
896,hybrid,2799,472
896,hash_only,2799,1
896,lattice_only,2799,498
896,hybrid,2800,488
896,hash_only,2800,1
896,lattice_only,2800,480
896,hybrid,2801,497
896,hash_only,2801,9
896,lattice_only,2801,488
896,hybrid,2802,488
896,hash_only,2802,2
896,lattice_only,2802,490
896,hybrid,2803,512
896,hash_only,2803,1
896,lattice_only,2803,495
896,hybrid,2804,476
896,hash_only,2804,2
896,lattice_only,2804,477
896,hybrid,2805,477
896,hash_only,2805,1
896,lattice_only,2805,478
896,hybrid,2806,482
896,hash_only,2806,2
896,lattice_only,2806,481
896,hybrid,2807,520
896,hash_only,2807,2
896,lattice_only,2807,474
896,hybrid,2808,499
896,hash_only,2808,2
896,lattice_only,2808,490
896,hybrid,2809,480
896,hash_only,2809,2
896,lattice_only,2809,485
896,hybrid,2810,473
896,hash_only,2810,1
896,lattice_only,2810,487
896,hybrid,2811,564
896,hash_only,2811,1
896,lattice_only,2811,487
896,hybrid,2812,510
896,hash_only,2812,2
896,lattice_only,2812,439
896,hybrid,2813,499
896,hash_only,2813,2
896,lattice_only,2813,438
896,hybrid,2814,504
896,hash_only,2814,2
896,lattice_only,2814,390
896,hybrid,2815,563
896,hash_only,2815,2
896,lattice_only,2815,460
896,hybrid,2816,522
896,hash_only,2816,2
896,lattice_only,2816,451
896,hybrid,2817,511
896,hash_only,2817,3
896,lattice_only,2817,517
896,hybrid,2818,543
896,hash_only,2818,2
896,lattice_only,2818,500
896,hybrid,2819,516
896,hash_only,2819,2
896,lattice_only,2819,455
896,hybrid,2820,518
896,hash_only,2820,1
896,lattice_only,2820,455
896,hybrid,2821,498
896,hash_only,2821,2
896,lattice_only,2821,454
896,hybrid,2822,498
896,hash_only,2822,2
896,lattice_only,2822,546
896,hybrid,2823,512
896,hash_only,2823,1
896,lattice_only,2823,455
896,hybrid,2824,514
896,hash_only,2824,1
896,lattice_only,2824,457
896,hybrid,2825,532
896,hash_only,2825,2
896,lattice_only,2825,456
896,hybrid,2826,519
896,hash_only,2826,2
896,lattice_only,2826,492
896,hybrid,2827,507
896,hash_only,2827,1
896,lattice_only,2827,539
896,hybrid,2828,549
896,hash_only,2828,2
896,lattice_only,2828,524
896,hybrid,2829,488
896,hash_only,2829,2
896,lattice_only,2829,489
896,hybrid,2830,532
896,hash_only,2830,2
896,lattice_only,2830,483
896,hybrid,2831,481
896,hash_only,2831,1
896,lattice_only,2831,478
896,hybrid,2832,485
896,hash_only,2832,1
896,lattice_only,2832,483
896,hybrid,2833,483
896,hash_only,2833,1
896,lattice_only,2833,489
896,hybrid,2834,562
896,hash_only,2834,2
896,lattice_only,2834,488
896,hybrid,2835,488
896,hash_only,2835,2
896,lattice_only,2835,480
896,hybrid,2836,491
896,hash_only,2836,2
896,lattice_only,2836,485
896,hybrid,2837,515
896,hash_only,2837,2
896,lattice_only,2837,492
896,hybrid,2838,523
896,hash_only,2838,2
896,lattice_only,2838,486
896,hybrid,2839,480
896,hash_only,2839,2
896,lattice_only,2839,472
896,hybrid,2840,495
896,hash_only,2840,1
896,lattice_only,2840,487
896,hybrid,2841,479
896,hash_only,2841,2
896,lattice_only,2841,490
896,hybrid,2842,519
896,hash_only,2842,2
896,lattice_only,2842,487
896,hybrid,2843,474
896,hash_only,2843,2
896,lattice_only,2843,517
896,hybrid,2844,476
896,hash_only,2844,27
896,lattice_only,2844,458
896,hybrid,2845,511
896,hash_only,2845,2
896,lattice_only,2845,453
896,hybrid,2846,562
896,hash_only,2846,2
896,lattice_only,2846,454
896,hybrid,2847,510
896,hash_only,2847,2
896,lattice_only,2847,447
896,hybrid,2848,521
896,hash_only,2848,2
896,lattice_only,2848,442
896,hybrid,2849,512
896,hash_only,2849,1
896,lattice_only,2849,489
896,hybrid,2850,440
896,hash_only,2850,1
896,lattice_only,2850,458
896,hybrid,2851,517
896,hash_only,2851,2
896,lattice_only,2851,434
896,hybrid,2852,513
896,hash_only,2852,1
896,lattice_only,2852,452
896,hybrid,2853,526
896,hash_only,2853,1
896,lattice_only,2853,506
896,hybrid,2854,526
896,hash_only,2854,2
896,lattice_only,2854,453
896,hybrid,2855,503
896,hash_only,2855,2
896,lattice_only,2855,456
896,hybrid,2856,520
896,hash_only,2856,2
896,lattice_only,2856,454
896,hybrid,2857,507
896,hash_only,2857,2
896,lattice_only,2857,495
896,hybrid,2858,583
896,hash_only,2858,2
896,lattice_only,2858,455
896,hybrid,2859,501
896,hash_only,2859,2
896,lattice_only,2859,455
896,hybrid,2860,500
896,hash_only,2860,2
896,lattice_only,2860,461
896,hybrid,2861,499
896,hash_only,2861,2
896,lattice_only,2861,532
896,hybrid,2862,413
896,hash_only,2862,1
896,lattice_only,2862,497
896,hybrid,2863,545
896,hash_only,2863,2
896,lattice_only,2863,475
896,hybrid,2864,520
896,hash_only,2864,1
896,lattice_only,2864,458
896,hybrid,2865,513
896,hash_only,2865,1
896,lattice_only,2865,493
896,hybrid,2866,505
896,hash_only,2866,1
896,lattice_only,2866,441
896,hybrid,2867,504
896,hash_only,2867,1
896,lattice_only,2867,453
896,hybrid,2868,502
896,hash_only,2868,2
896,lattice_only,2868,454
896,hybrid,2869,513
896,hash_only,2869,1
896,lattice_only,2869,495
896,hybrid,2870,508
896,hash_only,2870,2
896,lattice_only,2870,454
896,hybrid,2871,514
896,hash_only,2871,1
896,lattice_only,2871,433
896,hybrid,2872,501
896,hash_only,2872,1
896,lattice_only,2872,442
896,hybrid,2873,506
896,hash_only,2873,1
896,lattice_only,2873,477
896,hybrid,2874,500
896,hash_only,2874,2
896,lattice_only,2874,443
896,hybrid,2875,538
896,hash_only,2875,2
896,lattice_only,2875,447
896,hybrid,2876,506
896,hash_only,2876,2
896,lattice_only,2876,452
896,hybrid,2877,505
896,hash_only,2877,2
896,lattice_only,2877,580
896,hybrid,2878,482
896,hash_only,2878,1
896,lattice_only,2878,487
896,hybrid,2879,479
896,hash_only,2879,1
896,lattice_only,2879,481
896,hybrid,2880,485
896,hash_only,2880,1
896,lattice_only,2880,485
896,hybrid,2881,518
896,hash_only,2881,1
896,lattice_only,2881,490
896,hybrid,2882,472
896,hash_only,2882,1
896,lattice_only,2882,477
896,hybrid,2883,479
896,hash_only,2883,2
896,lattice_only,2883,482
896,hybrid,2884,479
896,hash_only,2884,2
896,lattice_only,2884,481
896,hybrid,2885,521
896,hash_only,2885,1
896,lattice_only,2885,481
896,hybrid,2886,498
896,hash_only,2886,1
896,lattice_only,2886,492
896,hybrid,2887,465
896,hash_only,2887,1
896,lattice_only,2887,479
896,hybrid,2888,478
896,hash_only,2888,2
896,lattice_only,2888,478
896,hybrid,2889,515
896,hash_only,2889,1
896,lattice_only,2889,476
896,hybrid,2890,476
896,hash_only,2890,2
896,lattice_only,2890,509
896,hybrid,2891,480
896,hash_only,2891,1
896,lattice_only,2891,464
896,hybrid,2892,481
896,hash_only,2892,1
896,lattice_only,2892,481
896,hybrid,2893,547
896,hash_only,2893,2
896,lattice_only,2893,464
896,hybrid,2894,483
896,hash_only,2894,8
896,lattice_only,2894,487
896,hybrid,2895,489
896,hash_only,2895,2
896,lattice_only,2895,475
896,hybrid,2896,489
896,hash_only,2896,1
896,lattice_only,2896,484
896,hybrid,2897,486
896,hash_only,2897,2
896,lattice_only,2897,486
896,hybrid,2898,475
896,hash_only,2898,1
896,lattice_only,2898,475
896,hybrid,2899,481
896,hash_only,2899,1
896,lattice_only,2899,476
896,hybrid,2900,493
896,hash_only,2900,1
896,lattice_only,2900,480
896,hybrid,2901,455
896,hash_only,2901,2
896,lattice_only,2901,487
896,hybrid,2902,489
896,hash_only,2902,1
896,lattice_only,2902,477
896,hybrid,2903,490
896,hash_only,2903,1
896,lattice_only,2903,479
896,hybrid,2904,481
896,hash_only,2904,1
896,lattice_only,2904,481
896,hybrid,2905,482
896,hash_only,2905,1
896,lattice_only,2905,493
896,hybrid,2906,502
896,hash_only,2906,1
896,lattice_only,2906,490
896,hybrid,2907,484
896,hash_only,2907,2
896,lattice_only,2907,487
896,hybrid,2908,495
896,hash_only,2908,1
896,lattice_only,2908,497
896,hybrid,2909,505
896,hash_only,2909,1
896,lattice_only,2909,493
896,hybrid,2910,470
896,hash_only,2910,1
896,lattice_only,2910,506
896,hybrid,2911,488
896,hash_only,2911,1
896,lattice_only,2911,490
896,hybrid,2912,465
896,hash_only,2912,1
896,lattice_only,2912,482
896,hybrid,2913,580
896,hash_only,2913,2
896,lattice_only,2913,482
896,hybrid,2914,508
896,hash_only,2914,1
896,lattice_only,2914,433
896,hybrid,2915,519
896,hash_only,2915,1
896,lattice_only,2915,449
896,hybrid,2916,523
896,hash_only,2916,2
896,lattice_only,2916,501
896,hybrid,2917,495
896,hash_only,2917,2
896,lattice_only,2917,455
896,hybrid,2918,510
896,hash_only,2918,1
896,lattice_only,2918,455
896,hybrid,2919,505
896,hash_only,2919,1
896,lattice_only,2919,425
896,hybrid,2920,481
896,hash_only,2920,1
896,lattice_only,2920,428
896,hybrid,2921,556
896,hash_only,2921,2
896,lattice_only,2921,434
896,hybrid,2922,508
896,hash_only,2922,1
896,lattice_only,2922,441
896,hybrid,2923,521
896,hash_only,2923,1
896,lattice_only,2923,433
896,hybrid,2924,504
896,hash_only,2924,1
896,lattice_only,2924,461
896,hybrid,2925,536
896,hash_only,2925,2
896,lattice_only,2925,453
896,hybrid,2926,507
896,hash_only,2926,1
896,lattice_only,2926,439
896,hybrid,2927,521
896,hash_only,2927,1
896,lattice_only,2927,433
896,hybrid,2928,517
896,hash_only,2928,1
896,lattice_only,2928,436
896,hybrid,2929,543
896,hash_only,2929,2
896,lattice_only,2929,437
896,hybrid,2930,506
896,hash_only,2930,1
896,lattice_only,2930,456
896,hybrid,2931,511
896,hash_only,2931,1
896,lattice_only,2931,446
896,hybrid,2932,506
896,hash_only,2932,2
896,lattice_only,2932,460
896,hybrid,2933,509
896,hash_only,2933,1
896,lattice_only,2933,438
896,hybrid,2934,508
896,hash_only,2934,2
896,lattice_only,2934,434
896,hybrid,2935,510
896,hash_only,2935,1
896,lattice_only,2935,435
896,hybrid,2936,515
896,hash_only,2936,2
896,lattice_only,2936,441
896,hybrid,2937,544
896,hash_only,2937,2
896,lattice_only,2937,432
896,hybrid,2938,513
896,hash_only,2938,2
896,lattice_only,2938,441
896,hybrid,2939,524
896,hash_only,2939,1
896,lattice_only,2939,437
896,hybrid,2940,512
896,hash_only,2940,1
896,lattice_only,2940,440
896,hybrid,2941,544
896,hash_only,2941,2
896,lattice_only,2941,444
896,hybrid,2942,506
896,hash_only,2942,2
896,lattice_only,2942,437
896,hybrid,2943,509
896,hash_only,2943,2
896,lattice_only,2943,450
896,hybrid,2944,523
896,hash_only,2944,1
896,lattice_only,2944,446
896,hybrid,2945,505
896,hash_only,2945,2
896,lattice_only,2945,476
896,hybrid,2946,502
896,hash_only,2946,2
896,lattice_only,2946,462
896,hybrid,2947,503
896,hash_only,2947,2
896,lattice_only,2947,451
896,hybrid,2948,513
896,hash_only,2948,1
896,lattice_only,2948,503
896,hybrid,2949,507
896,hash_only,2949,2
896,lattice_only,2949,450
896,hybrid,2950,504
896,hash_only,2950,2
896,lattice_only,2950,445
896,hybrid,2951,503
896,hash_only,2951,1
896,lattice_only,2951,450
896,hybrid,2952,509
896,hash_only,2952,2
896,lattice_only,2952,509
896,hybrid,2953,516
896,hash_only,2953,1
896,lattice_only,2953,547
896,hybrid,2954,767
896,hash_only,2954,2
896,lattice_only,2954,484
896,hybrid,2955,489
896,hash_only,2955,2
896,lattice_only,2955,489
896,hybrid,2956,519
896,hash_only,2956,2
896,lattice_only,2956,493
896,hybrid,2957,473
896,hash_only,2957,1
896,lattice_only,2957,475
896,hybrid,2958,454
896,hash_only,2958,1
896,lattice_only,2958,462
896,hybrid,2959,469
896,hash_only,2959,1
896,lattice_only,2959,487
896,hybrid,2960,511
896,hash_only,2960,1
896,lattice_only,2960,493
896,hybrid,2961,474
896,hash_only,2961,2
896,lattice_only,2961,504
896,hybrid,2962,506
896,hash_only,2962,1
896,lattice_only,2962,508
896,hybrid,2963,496
896,hash_only,2963,1
896,lattice_only,2963,494
896,hybrid,2964,567
896,hash_only,2964,1
896,lattice_only,2964,482
896,hybrid,2965,676
896,hash_only,2965,2
896,lattice_only,2965,449
896,hybrid,2966,533
896,hash_only,2966,2
896,lattice_only,2966,459
896,hybrid,2967,526
896,hash_only,2967,1
896,lattice_only,2967,500
896,hybrid,2968,503
896,hash_only,2968,1
896,lattice_only,2968,459
896,hybrid,2969,507
896,hash_only,2969,2
896,lattice_only,2969,458
896,hybrid,2970,507
896,hash_only,2970,2
896,lattice_only,2970,458
896,hybrid,2971,501
896,hash_only,2971,2
896,lattice_only,2971,496
896,hybrid,2972,508
896,hash_only,2972,2
896,lattice_only,2972,462
896,hybrid,2973,519
896,hash_only,2973,1
896,lattice_only,2973,455
896,hybrid,2974,510
896,hash_only,2974,2
896,lattice_only,2974,453
896,hybrid,2975,507
896,hash_only,2975,1
896,lattice_only,2975,523
896,hybrid,2976,542
896,hash_only,2976,1
896,lattice_only,2976,490
896,hybrid,2977,535
896,hash_only,2977,1
896,lattice_only,2977,487
896,hybrid,2978,535
896,hash_only,2978,1
896,lattice_only,2978,472
896,hybrid,2979,552
896,hash_only,2979,1
896,lattice_only,2979,570
896,hybrid,2980,514
896,hash_only,2980,2
896,lattice_only,2980,494
896,hybrid,2981,481
896,hash_only,2981,1
896,lattice_only,2981,479
896,hybrid,2982,480
896,hash_only,2982,1
896,lattice_only,2982,530
896,hybrid,2983,520
896,hash_only,2983,2
896,lattice_only,2983,492
896,hybrid,2984,508
896,hash_only,2984,1
896,lattice_only,2984,476
896,hybrid,2985,504
896,hash_only,2985,2
896,lattice_only,2985,489
896,hybrid,2986,494
896,hash_only,2986,2
896,lattice_only,2986,497
896,hybrid,2987,491
896,hash_only,2987,1
896,lattice_only,2987,480
896,hybrid,2988,492
896,hash_only,2988,2
896,lattice_only,2988,491
896,hybrid,2989,485
896,hash_only,2989,2
896,lattice_only,2989,499
896,hybrid,2990,496
896,hash_only,2990,1
896,lattice_only,2990,500
896,hybrid,2991,522
896,hash_only,2991,1
896,lattice_only,2991,491
896,hybrid,2992,480
896,hash_only,2992,2
896,lattice_only,2992,473
896,hybrid,2993,479
896,hash_only,2993,2
896,lattice_only,2993,493
896,hybrid,2994,490
896,hash_only,2994,2
896,lattice_only,2994,484
896,hybrid,2995,620
896,hash_only,2995,2
896,lattice_only,2995,468
896,hybrid,2996,512
896,hash_only,2996,2
896,lattice_only,2996,463
896,hybrid,2997,525
896,hash_only,2997,2
896,lattice_only,2997,466
896,hybrid,2998,515
896,hash_only,2998,1
896,lattice_only,2998,502
896,hybrid,2999,519
896,hash_only,2999,1
896,lattice_only,2999,461
896,hybrid,3000,498
896,hash_only,3000,1
896,lattice_only,3000,456
896,hybrid,3001,520
896,hash_only,3001,2
896,lattice_only,3001,452
896,hybrid,3002,504
896,hash_only,3002,1
896,lattice_only,3002,515
896,hybrid,3003,518
896,hash_only,3003,1
896,lattice_only,3003,480
896,hybrid,3004,511
896,hash_only,3004,2
896,lattice_only,3004,460
896,hybrid,3005,513
896,hash_only,3005,2
896,lattice_only,3005,462
896,hybrid,3006,518
896,hash_only,3006,1
896,lattice_only,3006,506
896,hybrid,3007,542
896,hash_only,3007,2
896,lattice_only,3007,446
896,hybrid,3008,527
896,hash_only,3008,2
896,lattice_only,3008,462
896,hybrid,3009,509
896,hash_only,3009,2
896,lattice_only,3009,452
896,hybrid,3010,517
896,hash_only,3010,2
896,lattice_only,3010,557
896,hybrid,3011,491
896,hash_only,3011,1
896,lattice_only,3011,492
896,hybrid,3012,477
896,hash_only,3012,1
896,lattice_only,3012,503
896,hybrid,3013,484
896,hash_only,3013,1
896,lattice_only,3013,520
896,hybrid,3014,541
896,hash_only,3014,1
896,lattice_only,3014,450
896,hybrid,3015,504
896,hash_only,3015,1
896,lattice_only,3015,493
896,hybrid,3016,484
896,hash_only,3016,1
896,lattice_only,3016,462
896,hybrid,3017,490
896,hash_only,3017,1
896,lattice_only,3017,495
896,hybrid,3018,482
896,hash_only,3018,2
896,lattice_only,3018,498
896,hybrid,3019,496
896,hash_only,3019,1
896,lattice_only,3019,489
896,hybrid,3020,477
896,hash_only,3020,2
896,lattice_only,3020,478
896,hybrid,3021,495
896,hash_only,3021,1
896,lattice_only,3021,493
896,hybrid,3022,455
896,hash_only,3022,1
896,lattice_only,3022,490
896,hybrid,3023,508
896,hash_only,3023,1
896,lattice_only,3023,484
896,hybrid,3024,485
896,hash_only,3024,1
896,lattice_only,3024,495
896,hybrid,3025,524
896,hash_only,3025,1
896,lattice_only,3025,495
896,hybrid,3026,522
896,hash_only,3026,1
896,lattice_only,3026,463
896,hybrid,3027,491
896,hash_only,3027,1
896,lattice_only,3027,485
896,hybrid,3028,482
896,hash_only,3028,1
896,lattice_only,3028,498
896,hybrid,3029,483
896,hash_only,3029,2
896,lattice_only,3029,466
896,hybrid,3030,945
896,hash_only,3030,2
896,lattice_only,3030,435
896,hybrid,3031,525
896,hash_only,3031,2
896,lattice_only,3031,475
896,hybrid,3032,506
896,hash_only,3032,1
896,lattice_only,3032,472
896,hybrid,3033,477
896,hash_only,3033,1
896,lattice_only,3033,573
896,hybrid,3034,482
896,hash_only,3034,2
896,lattice_only,3034,483
896,hybrid,3035,483
896,hash_only,3035,2
896,lattice_only,3035,481
896,hybrid,3036,479
896,hash_only,3036,1
896,lattice_only,3036,494
896,hybrid,3037,517
896,hash_only,3037,1
896,lattice_only,3037,547
896,hybrid,3038,530
896,hash_only,3038,2
896,lattice_only,3038,488
896,hybrid,3039,487
896,hash_only,3039,2
896,lattice_only,3039,479
896,hybrid,3040,484
896,hash_only,3040,2
896,lattice_only,3040,489
896,hybrid,3041,500
896,hash_only,3041,2
896,lattice_only,3041,489
896,hybrid,3042,520
896,hash_only,3042,2
896,lattice_only,3042,480
896,hybrid,3043,490
896,hash_only,3043,2
896,lattice_only,3043,497
896,hybrid,3044,486
896,hash_only,3044,1
896,lattice_only,3044,499
896,hybrid,3045,529
896,hash_only,3045,1
896,lattice_only,3045,462
896,hybrid,3046,523
896,hash_only,3046,2
896,lattice_only,3046,458
896,hybrid,3047,517
896,hash_only,3047,2
896,lattice_only,3047,457
896,hybrid,3048,517
896,hash_only,3048,2
896,lattice_only,3048,483
896,hybrid,3049,519
896,hash_only,3049,2
896,lattice_only,3049,461
896,hybrid,3050,527
896,hash_only,3050,2
896,lattice_only,3050,460
896,hybrid,3051,524
896,hash_only,3051,2
896,lattice_only,3051,454
896,hybrid,3052,507
896,hash_only,3052,1
896,lattice_only,3052,494
896,hybrid,3053,513
896,hash_only,3053,2
896,lattice_only,3053,453
896,hybrid,3054,527
896,hash_only,3054,2
896,lattice_only,3054,491
896,hybrid,3055,519
896,hash_only,3055,1
896,lattice_only,3055,455
896,hybrid,3056,495
896,hash_only,3056,2
896,lattice_only,3056,527
896,hybrid,3057,503
896,hash_only,3057,2
896,lattice_only,3057,510
896,hybrid,3058,511
896,hash_only,3058,1
896,lattice_only,3058,514
896,hybrid,3059,578
896,hash_only,3059,3
896,lattice_only,3059,616
896,hybrid,3060,686
896,hash_only,3060,2
896,lattice_only,3060,498
896,hybrid,3061,508
896,hash_only,3061,2
896,lattice_only,3061,484
896,hybrid,3062,490
896,hash_only,3062,1
896,lattice_only,3062,482
896,hybrid,3063,496
896,hash_only,3063,2
896,lattice_only,3063,462
896,hybrid,3064,579
896,hash_only,3064,2
896,lattice_only,3064,460
896,hybrid,3065,513
896,hash_only,3065,2
896,lattice_only,3065,450
896,hybrid,3066,510
896,hash_only,3066,1
896,lattice_only,3066,461
896,hybrid,3067,514
896,hash_only,3067,1
896,lattice_only,3067,494
896,hybrid,3068,514
896,hash_only,3068,1
896,lattice_only,3068,458
896,hybrid,3069,511
896,hash_only,3069,1
896,lattice_only,3069,452
