n,q,sigma,scheme,trial,latency_us
512,8380417,3.2,lattice_only,468,560
512,8380417,3.2,hybrid,469,586
512,8380417,3.2,lattice_only,469,518
512,8380417,3.2,hybrid,470,582
512,8380417,3.2,lattice_only,470,568
512,8380417,3.2,hybrid,471,551
512,8380417,3.2,lattice_only,471,668
512,8380417,3.2,hybrid,472,637
512,8380417,3.2,lattice_only,472,520
512,8380417,3.2,hybrid,473,590
512,8380417,3.2,lattice_only,473,528
512,8380417,3.2,hybrid,474,560
512,8380417,3.2,lattice_only,474,547
512,8380417,3.2,hybrid,475,558
512,8380417,3.2,lattice_only,475,599
512,8380417,3.2,hybrid,476,537
512,8380417,3.2,lattice_only,476,554
512,8380417,3.2,hybrid,477,536
512,8380417,3.2,lattice_only,477,543
512,8380417,3.2,hybrid,478,543
512,8380417,3.2,lattice_only,478,555
512,8380417,3.2,hybrid,479,614
512,8380417,3.2,lattice_only,479,528
512,8380417,3.2,hybrid,480,575
512,8380417,3.2,lattice_only,480,547
512,8380417,3.2,hybrid,481,561
512,8380417,3.2,lattice_only,481,540
512,8380417,3.2,hybrid,482,550
512,8380417,3.2,lattice_only,482,607
512,8380417,3.2,hybrid,483,537
512,8380417,3.2,lattice_only,483,564
512,8380417,3.2,hybrid,484,534
512,8380417,3.2,lattice_only,484,573
512,8380417,3.2,hybrid,485,571
512,8380417,3.2,lattice_only,485,566
512,8380417,3.2,hybrid,486,575
512,8380417,3.2,lattice_only,486,520
512,8380417,3.2,hybrid,487,571
512,8380417,3.2,lattice_only,487,565
512,8380417,3.2,hybrid,488,553
512,8380417,3.2,lattice_only,488,548
512,8380417,3.2,hybrid,489,584
512,8380417,3.2,lattice_only,489,549
512,8380417,3.2,hybrid,490,549
512,8380417,3.2,lattice_only,490,563
512,8380417,3.2,hybrid,491,564
512,8380417,3.2,lattice_only,491,522
512,8380417,3.2,hybrid,492,560
512,8380417,3.2,lattice_only,492,557
512,8380417,3.2,hybrid,493,553
512,8380417,3.2,lattice_only,493,519
512,8380417,3.2,hybrid,494,551
512,8380417,3.2,lattice_only,494,565
512,8380417,3.2,hybrid,495,524
512,8380417,3.2,lattice_only,495,549
512,8380417,3.2,hybrid,496,578
512,8380417,3.2,lattice_only,496,546
512,8380417,3.2,hybrid,497,552
512,8380417,3.2,lattice_only,497,545
512,8380417,3.2,hybrid,498,586
512,8380417,3.2,lattice_only,498,515
512,8380417,3.2,hybrid,499,557
512,8380417,3.2,lattice_only,499,570
512,8380417,3.2,hybrid,500,552
512,8380417,3.2,lattice_only,500,521
512,8380417,3.2,hybrid,501,574
512,8380417,3.2,lattice_only,501,548
512,8380417,3.2,hybrid,502,537
512,8380417,3.2,lattice_only,502,545
512,8380417,3.2,hybrid,503,584
512,8380417,3.2,lattice_only,503,554
512,8380417,3.2,hybrid,504,544
512,8380417,3.2,lattice_only,504,563
512,8380417,3.2,hybrid,505,561
512,8380417,3.2,lattice_only,505,512
512,8380417,3.2,hybrid,506,567
512,8380417,3.2,lattice_only,506,565
512,8380417,3.2,hybrid,507,553
512,8380417,3.2,lattice_only,507,541
512,8380417,3.2,hybrid,508,523
512,8380417,3.2,lattice_only,508,572
512,8380417,3.2,hybrid,509,528
512,8380417,3.2,lattice_only,509,538
512,8380417,3.2,hybrid,510,577
512,8380417,3.2,lattice_only,510,560
512,8380417,3.2,hybrid,511,578
512,8380417,3.2,lattice_only,511,512
512,8380417,3.2,hybrid,512,562
512,8380417,3.2,lattice_only,512,533
512,8380417,3.2,hybrid,513,552
512,8380417,3.2,lattice_only,513,583
512,8380417,3.2,hybrid,514,561
512,8380417,3.2,lattice_only,514,548
512,8380417,3.2,hybrid,515,550
512,8380417,3.2,lattice_only,515,557
512,8380417,3.2,hybrid,516,537
512,8380417,3.2,lattice_only,516,554
512,8380417,3.2,hybrid,517,576
512,8380417,3.2,lattice_only,517,542
512,8380417,3.2,hybrid,518,560
512,8380417,3.2,lattice_only,518,526
512,8380417,3.2,hybrid,519,577
512,8380417,3.2,lattice_only,519,548
512,8380417,3.2,hybrid,520,555
512,8380417,3.2,lattice_only,520,621
512,8380417,3.2,hybrid,521,551
512,8380417,3.2,lattice_only,521,547
512,8380417,3.2,hybrid,522,552
512,8380417,3.2,lattice_only,522,547
512,8380417,3.2,hybrid,523,547
512,8380417,3.2,lattice_only,523,544
512,8380417,3.2,hybrid,524,603
512,8380417,3.2,lattice_only,524,536
512,8380417,3.2,hybrid,525,588
512,8380417,3.2,lattice_only,525,525
512,8380417,3.2,hybrid,526,574
512,8380417,3.2,lattice_only,526,536
512,8380417,3.2,hybrid,527,549
512,8380417,3.2,lattice_only,527,590
512,8380417,3.2,hybrid,528,551
512,8380417,3.2,lattice_only,528,558
512,8380417,3.2,hybrid,529,539
512,8380417,3.2,lattice_only,529,542
512,8380417,3.2,hybrid,530,536
512,8380417,3.2,lattice_only,530,538
512,8380417,3.2,hybrid,531,600
512,8380417,3.2,lattice_only,531,512
512,8380417,3.2,hybrid,532,550
512,8380417,3.2,lattice_only,532,532
512,8380417,3.2,hybrid,533,549
512,8380417,3.2,lattice_only,533,517
512,8380417,3.2,hybrid,534,555
512,8380417,3.2,lattice_only,534,606
512,8380417,3.2,hybrid,535,534
512,8380417,3.2,lattice_only,535,543
512,8380417,3.2,hybrid,536,534
512,8380417,3.2,lattice_only,536,570
512,8380417,3.2,hybrid,537,544
512,8380417,3.2,lattice_only,537,562
512,8380417,3.2,hybrid,538,614
512,8380417,3.2,lattice_only,538,540
512,8380417,3.2,hybrid,539,575
512,8380417,3.2,lattice_only,539,520
512,8380417,3.2,hybrid,540,557
512,8380417,3.2,lattice_only,540,562
512,8380417,3.2,hybrid,541,537
512,8380417,3.2,lattice_only,541,589
512,8380417,3.2,hybrid,542,531
512,8380417,3.2,lattice_only,542,551
512,8380417,3.2,hybrid,543,552
512,8380417,3.2,lattice_only,543,541
512,8380417,3.2,hybrid,544,564
512,8380417,3.2,lattice_only,544,511
512,8380417,3.2,hybrid,545,597
512,8380417,3.2,lattice_only,545,534
512,8380417,3.2,hybrid,546,552
512,8380417,3.2,lattice_only,546,532
512,8380417,3.2,hybrid,547,551
512,8380417,3.2,lattice_only,547,546
512,8380417,3.2,hybrid,548,529
512,8380417,3.2,lattice_only,548,649
512,8380417,3.2,hybrid,549,543
512,8380417,3.2,lattice_only,549,550
512,8380417,3.2,hybrid,550,555
512,8380417,3.2,lattice_only,550,535
512,8380417,3.2,hybrid,551,565
512,8380417,3.2,lattice_only,551,603
512,8380417,3.2,hybrid,552,556
512,8380417,3.2,lattice_only,552,542
512,8380417,3.2,hybrid,553,555
512,8380417,3.2,lattice_only,553,570
512,8380417,3.2,hybrid,554,541
512,8380417,3.2,lattice_only,554,554
512,8380417,3.2,hybrid,555,627
512,8380417,3.2,lattice_only,555,546
512,8380417,3.2,hybrid,556,581
512,8380417,3.2,lattice_only,556,512
512,8380417,3.2,hybrid,557,576
512,8380417,3.2,lattice_only,557,537
512,8380417,3.2,hybrid,558,575
512,8380417,3.2,lattice_only,558,561
512,8380417,3.2,hybrid,559,578
512,8380417,3.2,lattice_only,559,556
512,8380417,3.2,hybrid,560,529
512,8380417,3.2,lattice_only,560,564
512,8380417,3.2,hybrid,561,539
512,8380417,3.2,lattice_only,561,560
512,8380417,3.2,hybrid,562,582
512,8380417,3.2,lattice_only,562,537
512,8380417,3.2,hybrid,563,557
512,8380417,3.2,lattice_only,563,516
512,8380417,3.2,hybrid,564,576
512,8380417,3.2,lattice_only,564,540
512,8380417,3.2,hybrid,565,549
512,8380417,3.2,lattice_only,565,627
512,8380417,3.2,hybrid,566,531
512,8380417,3.2,lattice_only,566,550
512,8380417,3.2,hybrid,567,557
512,8380417,3.2,lattice_only,567,565
512,8380417,3.2,hybrid,568,531
512,8380417,3.2,lattice_only,568,560
512,8380417,3.2,hybrid,569,603
512,8380417,3.2,lattice_only,569,536
512,8380417,3.2,hybrid,570,550
512,8380417,3.2,lattice_only,570,517
512,8380417,3.2,hybrid,571,574
512,8380417,3.2,lattice_only,571,545
512,8380417,3.2,hybrid,572,549
512,8380417,3.2,lattice_only,572,595
512,8380417,3.2,hybrid,573,532
512,8380417,3.2,lattice_only,573,538
512,8380417,3.2,hybrid,574,531
512,8380417,3.2,lattice_only,574,562
512,8380417,3.2,hybrid,575,560
512,8380417,3.2,lattice_only,575,511
512,8380417,3.2,hybrid,576,597
512,8380417,3.2,lattice_only,576,518
512,8380417,3.2,hybrid,577,550
512,8380417,3.2,lattice_only,577,517
512,8380417,3.2,hybrid,578,557
512,8380417,3.2,lattice_only,578,539
512,8380417,3.2,hybrid,579,524
512,8380417,3.2,lattice_only,579,586
512,8380417,3.2,hybrid,580,531
512,8380417,3.2,lattice_only,580,561
512,8380417,3.2,hybrid,581,531
512,8380417,3.2,lattice_only,581,569
512,8380417,3.2,hybrid,582,562
512,8380417,3.2,lattice_only,582,538
512,8380417,3.2,hybrid,583,615
512,8380417,3.2,lattice_only,583,541
512,8380417,3.2,hybrid,584,549
512,8380417,3.2,lattice_only,584,518
512,8380417,3.2,hybrid,585,549
512,8380417,3.2,lattice_only,585,565
512,8380417,3.2,hybrid,586,525
512,8380417,3.2,lattice_only,586,584
512,8380417,3.2,hybrid,587,545
512,8380417,3.2,lattice_only,587,544
512,8380417,3.2,hybrid,588,551
512,8380417,3.2,lattice_only,588,551
512,8380417,3.2,hybrid,589,575
512,8380417,3.2,lattice_only,589,535
512,8380417,3.2,hybrid,590,568
512,8380417,3.2,lattice_only,590,522
512,8380417,3.2,hybrid,591,554
512,8380417,3.2,lattice_only,591,518
512,8380417,3.2,hybrid,592,558
512,8380417,3.2,lattice_only,592,561
512,8380417,3.2,hybrid,593,523
512,8380417,3.2,lattice_only,593,561
512,8380417,3.2,hybrid,594,531
512,8380417,3.2,lattice_only,594,556
512,8380417,3.2,hybrid,595,587
512,8380417,3.2,lattice_only,595,513
512,8380417,3.2,hybrid,596,567
512,8380417,3.2,lattice_only,596,561
512,8380417,3.2,hybrid,597,567
512,8380417,3.2,lattice_only,597,532
512,8380417,3.2,hybrid,598,555
512,8380417,3.2,lattice_only,598,565
512,8380417,3.2,hybrid,599,524
512,8380417,3.2,lattice_only,599,555
512,8380417,3.2,hybrid,600,581
512,8380417,3.2,lattice_only,600,543
512,8380417,3.2,hybrid,601,549
512,8380417,3.2,lattice_only,601,537
512,8380417,3.2,hybrid,602,555
512,8380417,3.2,lattice_only,602,511
512,8380417,3.2,hybrid,603,555
512,8380417,3.2,lattice_only,603,579
512,8380417,3.2,hybrid,604,552
512,8380417,3.2,lattice_only,604,518
512,8380417,3.2,hybrid,605,550
512,8380417,3.2,lattice_only,605,586
512,8380417,3.2,hybrid,606,537
512,8380417,3.2,lattice_only,606,544
512,8380417,3.2,hybrid,607,572
512,8380417,3.2,lattice_only,607,541
512,8380417,3.2,hybrid,608,545
512,8380417,3.2,lattice_only,608,550
512,8380417,3.2,hybrid,609,560
512,8380417,3.2,lattice_only,609,541
512,8380417,3.2,hybrid,610,588
512,8380417,3.2,lattice_only,610,572
512,8380417,3.2,hybrid,611,554
512,8380417,3.2,lattice_only,611,537
512,8380417,3.2,hybrid,612,552
512,8380417,3.2,lattice_only,612,608
512,8380417,3.2,hybrid,613,532
512,8380417,3.2,lattice_only,613,559
512,8380417,3.2,hybrid,614,618
512,8380417,3.2,lattice_only,614,545
512,8380417,3.2,hybrid,615,565
512,8380417,3.2,lattice_only,615,511
512,8380417,3.2,hybrid,616,574
512,8380417,3.2,lattice_only,616,525
512,8380417,3.2,hybrid,617,577
512,8380417,3.2,lattice_only,617,584
512,8380417,3.2,hybrid,618,556
512,8380417,3.2,lattice_only,618,553
512,8380417,3.2,hybrid,619,548
512,8380417,3.2,lattice_only,619,537
512,8380417,3.2,hybrid,620,539
512,8380417,3.2,lattice_only,620,556
512,8380417,3.2,hybrid,621,570
512,8380417,3.2,lattice_only,621,512
512,8380417,3.2,hybrid,622,565
512,8380417,3.2,lattice_only,622,536
512,8380417,3.2,hybrid,623,548
512,8380417,3.2,lattice_only,623,533
512,8380417,3.2,hybrid,624,574
512,8380417,3.2,lattice_only,624,583
512,8380417,3.2,hybrid,625,524
512,8380417,3.2,lattice_only,625,551
512,8380417,3.2,hybrid,626,524
512,8380417,3.2,lattice_only,626,540
512,8380417,3.2,hybrid,627,531
512,8380417,3.2,lattice_only,627,536
512,8380417,3.2,hybrid,628,568
512,8380417,3.2,lattice_only,628,573
512,8380417,3.2,hybrid,629,573
512,8380417,3.2,lattice_only,629,542
512,8380417,3.2,hybrid,630,548
512,8380417,3.2,lattice_only,630,528
512,8380417,3.2,hybrid,631,563
512,8380417,3.2,lattice_only,631,611
512,8380417,3.2,hybrid,632,525
512,8380417,3.2,lattice_only,632,586
512,8380417,3.2,hybrid,633,547
512,8380417,3.2,lattice_only,633,557
512,8380417,3.2,hybrid,634,531
512,8380417,3.2,lattice_only,634,539
512,8380417,3.2,hybrid,635,605
512,8380417,3.2,lattice_only,635,521
512,8380417,3.2,hybrid,636,561
512,8380417,3.2,lattice_only,636,518
512,8380417,3.2,hybrid,637,550
512,8380417,3.2,lattice_only,637,518
512,8380417,3.2,hybrid,638,574
512,8380417,3.2,lattice_only,638,592
512,8380417,3.2,hybrid,639,543
512,8380417,3.2,lattice_only,639,546
512,8380417,3.2,hybrid,640,550
512,8380417,3.2,lattice_only,640,538
512,8380417,3.2,hybrid,641,545
512,8380417,3.2,lattice_only,641,544
512,8380417,3.2,hybrid,642,600
512,8380417,3.2,lattice_only,642,537
512,8380417,3.2,hybrid,643,562
512,8380417,3.2,lattice_only,643,518
512,8380417,3.2,hybrid,644,604
512,8380417,3.2,lattice_only,644,579
512,8380417,3.2,hybrid,645,546
512,8380417,3.2,lattice_only,645,635
512,8380417,3.2,hybrid,646,542
512,8380417,3.2,lattice_only,646,562
512,8380417,3.2,hybrid,647,554
512,8380417,3.2,lattice_only,647,524
512,8380417,3.2,hybrid,648,569
512,8380417,3.2,lattice_only,648,566
512,8380417,3.2,hybrid,649,581
512,8380417,3.2,lattice_only,649,538
512,8380417,3.2,hybrid,650,550
512,8380417,3.2,lattice_only,650,543
512,8380417,3.2,hybrid,651,543
512,8380417,3.2,lattice_only,651,543
512,8380417,3.2,hybrid,652,590
512,8380417,3.2,lattice_only,652,545
512,8380417,3.2,hybrid,653,554
512,8380417,3.2,lattice_only,653,561
512,8380417,3.2,hybrid,654,579
512,8380417,3.2,lattice_only,654,536
512,8380417,3.2,hybrid,655,549
512,8380417,3.2,lattice_only,655,568
512,8380417,3.2,hybrid,656,581
512,8380417,3.2,lattice_only,656,565
512,8380417,3.2,hybrid,657,524
512,8380417,3.2,lattice_only,657,542
512,8380417,3.2,hybrid,658,549
512,8380417,3.2,lattice_only,658,562
512,8380417,3.2,hybrid,659,601
512,8380417,3.2,lattice_only,659,544
512,8380417,3.2,hybrid,660,581
512,8380417,3.2,lattice_only,660,511
512,8380417,3.2,hybrid,661,559
512,8380417,3.2,lattice_only,661,531
512,8380417,3.2,hybrid,662,549
512,8380417,3.2,lattice_only,662,576
512,8380417,3.2,hybrid,663,573
512,8380417,3.2,lattice_only,663,544
512,8380417,3.2,hybrid,664,523
512,8380417,3.2,lattice_only,664,542
512,8380417,3.2,hybrid,665,547
512,8380417,3.2,lattice_only,665,536
512,8380417,3.2,hybrid,666,570
512,8380417,3.2,lattice_only,666,539
512,8380417,3.2,hybrid,667,575
512,8380417,3.2,lattice_only,667,531
512,8380417,3.2,hybrid,668,614
512,8380417,3.2,lattice_only,668,541
512,8380417,3.2,hybrid,669,551
512,8380417,3.2,lattice_only,669,557
512,8380417,3.2,hybrid,670,529
512,8380417,3.2,lattice_only,670,561
512,8380417,3.2,hybrid,671,523
512,8380417,3.2,lattice_only,671,536
512,8380417,3.2,hybrid,672,540
512,8380417,3.2,lattice_only,672,550
512,8380417,3.2,hybrid,673,616
512,8380417,3.2,lattice_only,673,526
512,8380417,3.2,hybrid,674,567
512,8380417,3.2,lattice_only,674,537
512,8380417,3.2,hybrid,675,548
512,8380417,3.2,lattice_only,675,549
512,8380417,3.2,hybrid,676,603
512,8380417,3.2,lattice_only,676,609
512,8380417,3.2,hybrid,677,548
512,8380417,3.2,lattice_only,677,539
512,8380417,3.2,hybrid,678,530
512,8380417,3.2,lattice_only,678,541
512,8380417,3.2,hybrid,679,529
512,8380417,3.2,lattice_only,679,560
512,8380417,3.2,hybrid,680,593
512,8380417,3.2,lattice_only,680,511
512,8380417,3.2,hybrid,681,557
512,8380417,3.2,lattice_only,681,534
512,8380417,3.2,hybrid,682,556
512,8380417,3.2,lattice_only,682,539
512,8380417,3.2,hybrid,683,550
512,8380417,3.2,lattice_only,683,582
512,8380417,3.2,hybrid,684,525
512,8380417,3.2,lattice_only,684,545
512,8380417,3.2,hybrid,685,530
512,8380417,3.2,lattice_only,685,550
512,8380417,3.2,hybrid,686,548
512,8380417,3.2,lattice_only,686,561
512,8380417,3.2,hybrid,687,612
512,8380417,3.2,lattice_only,687,512
512,8380417,3.2,hybrid,688,584
512,8380417,3.2,lattice_only,688,530
512,8380417,3.2,hybrid,689,573
512,8380417,3.2,lattice_only,689,517
512,8380417,3.2,hybrid,690,573
512,8380417,3.2,lattice_only,690,648
512,8380417,3.2,hybrid,691,545
512,8380417,3.2,lattice_only,691,539
512,8380417,3.2,hybrid,692,529
512,8380417,3.2,lattice_only,692,562
512,8380417,3.2,hybrid,693,580
512,8380417,3.2,lattice_only,693,536
512,8380417,3.2,hybrid,694,600
512,8380417,3.2,lattice_only,694,522
512,8380417,3.2,hybrid,695,566
512,8380417,3.2,lattice_only,695,549
512,8380417,3.2,hybrid,696,538
512,8380417,3.2,lattice_only,696,549
512,8380417,3.2,hybrid,697,584
512,8380417,3.2,lattice_only,697,540
512,8380417,3.2,hybrid,698,546
512,8380417,3.2,lattice_only,698,563
512,8380417,3.2,hybrid,699,570
512,8380417,3.2,lattice_only,699,511
512,8380417,3.2,hybrid,700,556
512,8380417,3.2,lattice_only,700,575
512,8380417,3.2,hybrid,701,565
512,8380417,3.2,lattice_only,701,548
512,8380417,3.2,hybrid,702,581
512,8380417,3.2,lattice_only,702,557
512,8380417,3.2,hybrid,703,523
512,8380417,3.2,lattice_only,703,548
512,8380417,3.2,hybrid,704,571
512,8380417,3.2,lattice_only,704,564
512,8380417,3.2,hybrid,705,539
512,8380417,3.2,lattice_only,705,549
512,8380417,3.2,hybrid,706,565
512,8380417,3.2,lattice_only,706,524
512,8380417,3.2,hybrid,707,553
512,8380417,3.2,lattice_only,707,584
512,8380417,3.2,hybrid,708,553
512,8380417,3.2,lattice_only,708,563
512,8380417,3.2,hybrid,709,524
512,8380417,3.2,lattice_only,709,548
512,8380417,3.2,hybrid,710,544
512,8380417,3.2,lattice_only,710,539
512,8380417,3.2,hybrid,711,610
512,8380417,3.2,lattice_only,711,564
512,8380417,3.2,hybrid,712,561
512,8380417,3.2,lattice_only,712,531
512,8380417,3.2,hybrid,713,587
512,8380417,3.2,lattice_only,713,526
512,8380417,3.2,hybrid,714,570
512,8380417,3.2,lattice_only,714,606
512,8380417,3.2,hybrid,715,525
512,8380417,3.2,lattice_only,715,549
512,8380417,3.2,hybrid,716,552
512,8380417,3.2,lattice_only,716,563
512,8380417,3.2,hybrid,717,582
512,8380417,3.2,lattice_only,717,570
512,8380417,3.2,hybrid,718,603
512,8380417,3.2,lattice_only,718,512
512,8380417,3.2,hybrid,719,562
512,8380417,3.2,lattice_only,719,518
512,8380417,3.2,hybrid,720,554
512,8380417,3.2,lattice_only,720,518
512,8380417,3.2,hybrid,721,551
512,8380417,3.2,lattice_only,721,601
512,8380417,3.2,hybrid,722,553
512,8380417,3.2,lattice_only,722,565
512,8380417,3.2,hybrid,723,575
512,8380417,3.2,lattice_only,723,558
512,8380417,3.2,hybrid,724,558
512,8380417,3.2,lattice_only,724,511
512,8380417,3.2,hybrid,725,600
512,8380417,3.2,lattice_only,725,536
512,8380417,3.2,hybrid,726,577
512,8380417,3.2,lattice_only,726,519
512,8380417,3.2,hybrid,727,566
512,8380417,3.2,lattice_only,727,546
512,8380417,3.2,hybrid,728,524
512,8380417,3.2,lattice_only,728,589
512,8380417,3.2,hybrid,729,540
512,8380417,3.2,lattice_only,729,543
512,8380417,3.2,hybrid,730,535
512,8380417,3.2,lattice_only,730,557
512,8380417,3.2,hybrid,731,576
512,8380417,3.2,lattice_only,731,511
512,8380417,3.2,hybrid,732,598
512,8380417,3.2,lattice_only,732,542
512,8380417,3.2,hybrid,733,556
512,8380417,3.2,lattice_only,733,537
512,8380417,3.2,hybrid,734,557
512,8380417,3.2,lattice_only,734,546
512,8380417,3.2,hybrid,735,537
512,8380417,3.2,lattice_only,735,588
512,8380417,3.2,hybrid,736,547
512,8380417,3.2,lattice_only,736,542
512,8380417,3.2,hybrid,737,530
512,8380417,3.2,lattice_only,737,550
512,8380417,3.2,hybrid,738,557
512,8380417,3.2,lattice_only,738,511
512,8380417,3.2,hybrid,739,602
512,8380417,3.2,lattice_only,739,533
512,8380417,3.2,hybrid,740,558
512,8380417,3.2,lattice_only,740,551
512,8380417,3.2,hybrid,741,571
512,8380417,3.2,lattice_only,741,549
512,8380417,3.2,hybrid,742,536
512,8380417,3.2,lattice_only,742,616
512,8380417,3.2,hybrid,743,544
512,8380417,3.2,lattice_only,743,556
512,8380417,3.2,hybrid,744,585
512,8380417,3.2,lattice_only,744,524
512,8380417,3.2,hybrid,745,572
512,8380417,3.2,lattice_only,745,578
512,8380417,3.2,hybrid,746,561
512,8380417,3.2,lattice_only,746,528
512,8380417,3.2,hybrid,747,581
512,8380417,3.2,lattice_only,747,548
512,8380417,3.2,hybrid,748,551
512,8380417,3.2,lattice_only,748,545
512,8380417,3.2,hybrid,749,575
512,8380417,3.2,lattice_only,749,539
512,8380417,3.2,hybrid,750,543
512,8380417,3.2,lattice_only,750,542
512,8380417,3.2,hybrid,751,566
512,8380417,3.2,lattice_only,751,511
512,8380417,3.2,hybrid,752,559
512,8380417,3.2,lattice_only,752,568
512,8380417,3.2,hybrid,753,575
512,8380417,3.2,lattice_only,753,540
512,8380417,3.2,hybrid,754,543
512,8380417,3.2,lattice_only,754,553
512,8380417,3.2,hybrid,755,549
512,8380417,3.2,lattice_only,755,540
512,8380417,3.2,hybrid,756,576
512,8380417,3.2,lattice_only,756,568
512,8380417,3.2,hybrid,757,559
512,8380417,3.2,lattice_only,757,536
512,8380417,3.2,hybrid,758,563
512,8380417,3.2,lattice_only,758,541
512,8380417,3.2,hybrid,759,564
512,8380417,3.2,lattice_only,759,566
512,8380417,3.2,hybrid,760,568
512,8380417,3.2,lattice_only,760,549
512,8380417,3.2,hybrid,761,544
512,8380417,3.2,lattice_only,761,569
512,8380417,3.2,hybrid,762,543
512,8380417,3.2,lattice_only,762,541
512,8380417,3.2,hybrid,763,573
512,8380417,3.2,lattice_only,763,512
512,8380417,3.2,hybrid,764,557
512,8380417,3.2,lattice_only,764,536
512,8380417,3.2,hybrid,765,572
512,8380417,3.2,lattice_only,765,525
512,8380417,3.2,hybrid,766,553
512,8380417,3.2,lattice_only,766,577
512,8380417,3.2,hybrid,767,538
512,8380417,3.2,lattice_only,767,559
512,8380417,3.2,hybrid,768,543
512,8380417,3.2,lattice_only,768,573
512,8380417,3.2,hybrid,769,532
512,8380417,3.2,lattice_only,769,554
512,8380417,3.2,hybrid,770,611
512,8380417,3.2,lattice_only,770,536
512,8380417,3.2,hybrid,771,561
512,8380417,3.2,lattice_only,771,534
512,8380417,3.2,hybrid,772,569
